Name,Tags
Pani Puri Restaurant,"['North indian', 'Chinese']"
Mansaf House,"['Arabic', 'Keto', 'Middle eastern', 'Healthy']"
Vatel Restaurant,"['Qatari', 'Fast Food', 'Pizza']"
Fudo Restaurant,"['Sushi', 'Japanese', 'Asian']"
Lemdiina Coffee Shop,"['Sandwiches', 'Breakfast', 'Cafe']"
Taksim Istanbul Central Restaurant,"['Turkish', 'Shawarma', 'Grills']"
Easair Café,"['Cafe', 'Desserts', 'Arabic']"
Pure Sweet,"['Arabic Sweets', 'Desserts', 'Chocolate']"
Bawarchi Restaurant,"['Biryani', 'Grills', 'BBQ']"
Vitamin Pharmacy,['Pharmacy']
Desert Rose Cafe,"['Desserts', 'Beverages']"
Upside Down,"['Cafe', 'International', 'Beverages']"
Just Food,"['Asian', 'Noodles', 'Nepalese']"
One Eatery,"['Burgers', 'Pizza', 'Breakfast']"
Live Fish,['Speciality Store']
Noble Chicken,"['American', 'Wings', 'Sliders']"
Rashat Sukar,"['Desserts', 'Chocolate', 'Pastries']"
Gourmet District,"['Salad', 'Sandwiches', 'Pizza']"
Tylos Pharmacy,['Pharmacy']
Shawarma Central,"['Doner', 'Street food']"
Ideal Diet Catering,"['International', 'Keto', 'Healthy']"
Special Roses,['Flowers']
On Specialty Coffee,"['Beverages', 'Coffee', 'Desserts']"
Felfel Shattah Restaurant,['Egyptian']
Si El Sayed,"['Egyptian', 'Breakfast', 'Sandwiches']"
Asha's,['Indian']
Hosh Alsamak Restaurant,"['Qatari', 'Grills', 'Seafood']"
Graf Stationary and Services,"['Speciality Store', 'Stationary']"
V Burger,"['American', 'Seafood', 'Sushi']"
Maate Flowers,['Flowers']
Store 974,['Electronics']
Poffertjes,"['Pancakes', 'Desserts', 'Beverages']"
Pita Pit,"['Beverages', 'Fast Food', 'Healthy']"
The Kitchen by The Cooking Academy,"['Burgers', 'Fast Food']"
Free The Fork,"['Qatari', 'Cafe', 'Chicken']"
Faces Cafe,"['Street food', 'Pizza']"
Bravo Kids,['Toys']
The Vembanad Restaurant,"['Indian', 'Curry', 'Biryani']"
Tap Coffee,"['Desserts', 'Juices', 'Coffee']"
Saravanaa Bhavan,"['Breakfast', 'Indian', 'Vegetarian']"
Maha Al Khaleej Cafeteria,"['Chinese', 'Biryani', 'Street food']"
Falafelgi Restaurant,"['Arabic', 'Breakfast', 'Sandwiches']"
Mirchi,"['Indian', 'Qatari']"
Yazi Chocolates & Flowers,"['Lebanese', 'Desserts', 'Bakery']"
Shaka's Power Bar,"['Salad', 'Healthy', 'Bowls']"
Ali Usta,"['Cafe', 'Desserts', 'Coffee', 'Cafeteria', 'Pancakes']"
The Brave Egg,"['Breakfast', 'Sandwiches', 'Desserts']"
Milk 13 Bakery,"['Bakery', 'Breakfast', 'Desserts']"
Qatar Pharmacy,['Pharmacy']
Be Gorgeous With Qatar Baba,['Cosmetics']
Amazing Cup Cake,"['Qatari', 'Cakes', 'Desserts']"
Creams Cafe,"['Cafe', 'Sandwiches', 'Desserts']"
Fresh Up,"['Beverages', 'Juices', 'Healthy']"
Roots Restaurant,"['Cakes', 'Coffee', 'Desserts']"
Italia Mia Ristorante Pizzeria,"['Italian', 'Pasta', 'Fast Food']"
Ghasaq Cafe and Restaurant,"['Street food', 'Sandwiches']"
Argansus Trading,['Cosmetics']
Partners & Partners,"['Specialty Store', 'Supermarket', 'Coffee & Tea', 'Grocery']"
Solo Specialty Coffee,"['Coffee', 'Cafe', 'Cakes']"
Joie For Flowers And Chocolate,"['Flowers', 'Chocolate']"
SAID DAL 1923,"['Italian', 'International', 'Cakes and Desserts']"
Tmakhmikha,"['International', 'Arabic']"
Due,"['Sandwiches', 'Pizza']"
Tea Break Cafe,"['Grills', 'BBQ']"
Ocho Restaurant,"['Sandwiches', 'Snacks']"
Deliziosa Restaurant,"['Italian', 'Pizza', 'Fast Food']"
Forty Restaurant,"['Burgers', 'Italian', 'Pasta']"
Al Yasmeen Flowers,['Flowers']
Spread,"['Healthy', 'Breakfast', 'Desserts']"
Mr Tandoor Restaurant,"['Pakistani', 'Chinese']"
Sleepy,['Speciality Store']
Roll Restaurant,"['American', 'Burgers', 'Fast Food']"
Sandwiches,"['American', 'Burgers', 'Fast Food']"
Bab El Kairouan Restaurant,"['Tunisian ', 'Arabic', 'Sandwiches']"
Soho Coffee Co.,"['Cafe', 'Cakes', 'Coffee']"
Albayt Alfarsi Restaurant,"['Iranian', 'Arabic', 'Grills']"
Fajita's Grill & More,"['Sandwiches', 'Pasta', 'Burgers']"
Indian Hyderabadi Spices,"['Chinese', 'Biryani', 'Street food']"
Harvest App Fruits & Vegetables,"['Fruits & Vegetables', 'Grocery', 'Specialty Store', 'Supermarket']"
Electronyat,['Electronics']
Poke District,"['Healthy', 'Sushi', 'Poke']"
Baylasan,['Flowers']
Thrive Salads,"['Salad', 'Breakfast', 'Healthy']"
Kuftah & Tarp Express Restaurant,"['Egyptian', 'Pastries', 'BBQ']"
Victory Cafe,"['Cafe', 'Desserts', 'International']"
Yummy Delicious,"['Chocolate', 'Desserts', 'Qatari']"
Emsayyan,"['Thai', 'Biryani', 'Seafood']"
Supermarket Fresh Way,"['Grocery', 'Supermarket']"
Tasty bell,"['Burgers', 'Cafeteria']"
Joya Cafe,"['Cafe', 'Desserts']"
Star Food Trading,['Burgers']
P.F Chang's,"['Chinese', 'Asian', 'Noodles']"
Al Mandarin,"['Beverages', 'Sandwiches', 'Healthy']"
The Best Store,['Toys']
Slice It,"['Italian', 'Pizza']"
Aroma Restaurant,"['Chinese', 'Biryani', 'Street food']"
Falk Tayb,['Arabic']
Sammach,"['Seafood', 'Qatari', 'Arabic']"
Sazeli,"['Burgers', 'Grills', 'Turkish']"
Maison De Sushi,"['Japanese', 'Sushi', 'Noodles']"
Mahaseel for Marketing and Agricultural Services,"['Specialty Store', 'Supermarket', 'Grocery']"
Low Carb Restaurant,"['Healthy', 'Sandwiches']"
Bodega Cafe,"['Healthy', 'Cafe', 'Desserts']"
Social House Restaurant,"['International', 'Cafe', 'Healthy']"
Majanathul Fatheera,"['Cafe', 'Sandwiches', 'Burgers']"
Burger time,"['American', 'Burgers', 'Pasta']"
As You Like,"['Asian', 'Cafeteria', 'Biryani']"
Al Bairoty,"['Lebanese', 'Breakfast', 'Sandwiches']"
Tika & Kabab Ameen,['Grills']
Fait Maison,['International']
Dee Truffles,"['Desserts', 'Cafe']"
Mistique,['Cosmetics']
Al Hamra Restaurant,"['Chicken', 'Grills']"
Tea Time,"['Fast Food', 'Smoothies', 'Sandwiches']"
The Prime Cut,"['Specialty Store', 'Supermarket', 'Fresh Meat & Fish', 'Grocery']"
Owl Specialty Coffee,"['Cafe', 'Desserts', 'Beverages']"
Masaya Catering,"['Lebanese', 'Arabic']"
My Fair Sweets,"['Desserts', 'Chocolate']"
Donutty,"['Cafe', 'Desserts', 'Donuts']"
Proper Steak Sandwiches,"['American', 'Sandwiches', 'Steaks']"
Amana Pure Gold,"['Grocery', 'Supermarket']"
Al Machbous Traditional kitchen,"['Qatari', 'Mandi', 'Grills']"
BOV Restaurant,"['American', 'Burgers', 'Fast Food']"
Tmakhmikha,"['International', 'Arabic']"
Gharwa Restaurant,['Asian']
Al Hara Ovens And Pastries,"['Pastries', 'Grills', 'Shawarma']"
Nom Yum Restaurant,"['Chinese', 'Thai', 'Noodles']"
Patibon,"['Chocolate', 'Desserts', 'Qatari']"
Leto Caffe,"['International', 'Cakes', 'Desserts']"
New Jesr Istanbul Restaurant,"['Pastries', 'Grills', 'Shawarma']"
Burger Hub,"['Street food', 'Sandwiches']"
Cafeteria Al Farjah,"['Cafeteria', 'Sandwiches', 'Arabic']"
Easair Café,"['Cafe', 'Desserts', 'Arabic']"
Scorpion Cafe,"['Cafe', 'Desserts', 'Beverages']"
Le Monot Gourmet,"['Lebanese', 'Grills']"
Al Hallab Restaurants & Sweets,['Desserts']
Wasabi,['Japanese']
Sazeli,"['Burgers', 'Grills', 'Turkish']"
Falafel Al Akawi,"['Egyptian', 'Breakfast', 'Sandwiches']"
Cinnabon,"['Desserts', 'Fruits']"
Hilal Khaleej,"['Fast Food', 'Juices', 'Sandwiches']"
Go Hoops,"['American', 'Sandwiches']"
Al Mazaya Carthage Restaurant,"['Tunisian ', 'Grills', 'Sandwiches']"
Rafan Trading,['Speciality Store']
Kitchen Palace,"['Arabic', 'Mandi', 'Qatari']"
Integral Vending Solutions,"['Specialty Store', 'Supermarket', 'Coffee & Tea', 'Grocery']"
Aachi Restaurant,['Indian']
Cafe Blue,"['International', 'Breakfast', 'Cafe']"
Dolce Fresco,"['Cafe', 'Qatari', 'Ice cream']"
Dimas Co,"['Grills', 'Arabic', 'Pastries']"
Be Imperial,['Specialty Store']
Pizzeria Napoli Restaurant,"['Italian', 'Pizza']"
Falafel Karim,"['Arabic', 'Breakfast', 'Sandwiches']"
O Grill,"['Arabic', 'Shawarma', 'Sandwiches']"
Top Sweet,"['Arabic Sweets', 'Cakes', 'Desserts']"
PX Restaurant,"['American', 'Burgers', 'Fast Food']"
Satkar Restaurant,"['Nepalese', 'Asian']"
Bittersweet Coffee Shop,"['Cafe', 'Desserts', 'Juices']"
Creams Restaurant,"['Arabic', 'Bakery']"
Shawarma Almkhbz,['Shawarma & Doner']
Lo Spaghetto,"['Pizza', 'Healthy', 'Italian']"
Sandwich Box,"['Burgers', 'Fast Food']"
Hookies Cookies,"['Desserts', 'Chocolate']"
The Doner,"['Juices', 'Shawarma']"
Malak Al Tawouk,"['Lebanese', 'Sandwiches']"
Flower Bouquet For Gifts & Flowers,"['Flowers', 'Chocolate']"
Ottoman Palace Restaurant,"['Turkish', 'BBQ', 'Filipino']"
Dar Alsham Restaurant,"['Arabic', 'Syrian', 'Grills']"
Starbucks,"['Coffee', 'Cafe', 'Cakes']"
Quppa Cafe,"['Cafe', 'Desserts', 'International']"
Namlet Al Doha Al Shaabi,"['Biryani', 'Chicken', 'Curry']"
Cheesy Dose Restaurant,"['Breakfast', 'Italian', 'Pizza']"
Fresh Time Fruits And Vegetables,"['Fruits & Vegetables', 'Grocery', 'Specialty Store', 'Supermarket']"
Hymn Cafe,"['Street food', 'Sandwiches']"
Lviola Flowers & Chocolates,['Flowers']
Melting Chocolate Castle Coffee Shop,"['Beverages', 'Desserts']"
Khosh Kabab,"['Kebab', 'Grills', 'BBQ']"
Mr. Appetizer Restaurant,"['Curry', 'Biryani', 'Burgers']"
Hala Trading And Marketing,['Grocery']
Amana Pure Gold,"['Grocery', 'Supermarket']"
Qamar Beirut,"['Chicken', 'Grills']"
Noorjehan Msheireb Cafe,"['Asian', 'Biryani', 'Street food']"
Adam Pharmacy,['Pharmacy']
Khan Farouk Tarab Café,"['Fast Food', 'Breakfast', 'Sandwiches']"
Bella Ciao Cafe,"['Bakery', 'Sandwiches', 'Pastries']"
Location Coffee,"['Ice cream', 'Desserts']"
Othmani Turkish Restaurant,"['Turkish', 'Grills']"
Premium Social Cafe,"['American', 'Cafe', 'Fast Food']"
Ala Turca Restaurant,"['Turkish', 'Arabic']"
Tamils Restaurant,"['Noodles', 'Seafood']"
Toys Corner,"['Specialty Store', 'Toys']"
Al Saj Al Shami,"['Syrian', 'Manaqeesh', 'Grills']"
Premium Brand Trading,"['Specialty Store', 'Supermarket', 'Grocery']"
Segafredo Zanetti Espresso,"['Ice cream', 'Desserts', 'Coffee']"
Rosebella Flowers,['Flowers']
Verify Specialty Coffee,['Cafe']
Sandwich Story,"['Sandwiches', 'Shawarma', 'Grills']"
Stag Cafe,"['Cafe', 'Sandwiches', 'Desserts']"
Poco loco,"['Mexican', 'Tacos', 'American']"
Half Mix Restaurant,"['Bakery', 'Shawarma', 'Grills']"
Just Samoosa Al Khor,"['Burgers', 'Cafeteria']"
Black Roast Cafe,"['Cafe', 'Desserts', 'Healthy']"
Rare Group Perfumes,['Perfume']
Poori & Karak,"['Street food', 'Arabic', 'Asian']"
Fresh Meal Restaurant,"['Juices', 'Burgers']"
Daisy Rosie,['Flowers']
Le Baroque Cafe,"['Cakes', 'Cafe', 'Desserts']"
Riyasat,"['Curry', 'Indian', 'Vegetarian']"
Kanari Al Sham,"['Syrian', 'Grills', 'Sandwiches']"
Over The Counter Cafe,"['Cafe', 'Coffee']"
Pick Up Restaurant,['International']
Neon Restaurant,"['American', 'Burgers', 'Pasta']"
Extra Shot Roastery,"['Coffee', 'Desserts', 'Beverages']"
Makhlouf Restaurant,['Lebanese']
Al Gharafa Stationery,"['Specialty Store', 'Supermarket', 'Grocery']"
Noor Turkey Restaurant,"['Doner', 'Street food']"
Pizza Mr Shanab,"['Pizza', 'Pasta']"
Chhiwat Kawtar Elfassia,['Moroccan']
Dohlicious,"['Cakes', 'Cafe', 'Desserts']"
Zad Al Khair Dates,"['Specialty Store', 'Supermarket', 'Grocery']"
Aziza Restaurant,"['Mezze', 'Grills', 'Lebanese']"
EspressoLab,"['Beverages', 'Coffee', 'Milkshakes']"
Asghar Ali Perfume,['Perfume']
Baladna,"['Arabic', 'Grills']"
Orbee Plants & Flowers,['Flowers']
Tea Station Cafeteria,"['Sandwiches', 'Beverages', 'Cafe']"
Jamaco Restaurant,"['Qatari', 'Juices', 'Chicken']"
Diet Mood Plus,"['Beverages', 'Sandwiches', 'Desserts']"
Al Khaleej Restaurant,"['Street food', 'Sandwiches']"
Hookies Cookies,"['Desserts', 'Chocolate']"
El Dokan,"['Egyptian', 'Street food', 'Sandwiches']"
Tawook Republic,"['Arabic', 'Grills']"
Gravity Cafe,"['Coffee', 'Cafe', 'Beverages']"
Madras Chutneys,"['Indian', 'Breakfast']"
Nezdo Supermarket,"['Grocery', 'Supermarket']"
Dunkin Donuts,"['Donuts', 'Desserts', 'Coffee']"
Dar Al Maazeem,"['Arabic', 'Grills', 'Qatari']"
Noor Turkey Restaurant,"['Doner', 'Street food']"
Dairy Queen,"['Burgers', 'Fast Food', 'American']"
Star Food Trading,['Burgers']
Lily Cafe,"['Cafe', 'Sandwiches', 'Beverages']"
Alehsan Restaurant,"['Arabic', 'Pastries', 'Sandwiches']"
Hen Made,['Burgers']
Osha Asian Bistro,"['Asian', 'Korean', 'Thai']"
Sandwich Bar,"['Bakery', 'Sandwiches', 'Pies']"
Absolute Barbecue,"['Indian', 'Beverages', 'Grills']"
Panya Lounge,"['Desserts', 'Cakes', 'Bakery']"
Maki Restaurant,"['Sushi', 'Soup']"
Orbee Plants & Flowers,['Flowers']
Al Demashqi Restaurant,"['BBQ', 'Grills']"
Al Tannor Al Sharqi,['Arabic']
Urta Restaurant,"['Organic', 'Breakfast', 'International']"
Violette,"['Desserts', 'Beverages']"
Bon Appetite,"['Cafe', 'Coffee', 'Breakfast']"
Al Shams Trading - Voda Voda,"['Water', 'Speciality Store']"
Cucina,"['Pizza', 'Seafood', 'Italian']"
Vamos Cafe,"['Pizza', 'Chicken', 'Cafe']"
Snackat Cafe,"['Desserts', 'Snacks']"
Ananas,"['Biryani', 'Sandwiches', 'Curry']"
Shawkah Afandi,"['Turkish', 'Arabic', 'Grills']"
Swiss Cafe,"['Cakes', 'Cafe', 'Chocolate']"
Zam Zam Kitchen,"['Qatari', 'Mandi', 'Grills']"
Pasta To Go,['Italian']
Pet Station,['Specialty Store']
Gold Coast Restaurant,"['Coffee', 'Cafe']"
Olivio,"['Italian', 'Pasta', 'Fast Food']"
Sammach,"['Seafood', 'Qatari', 'Arabic']"
Sarouja Restaurant,"['Seafood', 'Mandi']"
Kurinji Restaurant,"['Chinese', 'Biryani', 'Street food']"
Abo Shariha,"['Breakfast', 'Sandwiches', 'Bakery']"
Al Mashreq Natural  Herbs,['Cosmetics']
Brooks Cafe,"['Fast Food', 'Sandwiches', 'Desserts']"
Le Petit Train Bleu Restaurant,"['Qatari', 'Grills', 'Sandwiches']"
Mariposa,"['International', 'Beverages', 'Desserts']"
Hudson Tavern,"['Burgers', 'Sandwiches']"
Qidra And Fokhara Restaurant,"['Arabic', 'Beverages', 'Desserts']"
Mini Burger,"['Pasta', 'Italian', 'Beverages']"
The Rice and The Noodle,"['Chinese', 'Asian', 'Sushi']"
Blackout Coffee,"['Coffee', 'Cafe', 'Cakes']"
Silver Dragon For Food Services,"['Japanese', 'Chinese']"
Baraha Al Tayebeen Trading,"['Speciality Store', 'Supermarket']"
Shereen Palace Restaurant,"['Seafood', 'Mandi']"
Sky Coffee,"['Qatari', 'Coffee', 'Breakfast']"
Amara,"['Curry', 'Grills', 'Indian']"
Brandlok International Trading,['American']
Aljudy,['Speciality Store']
Strand Bakery,"['Lebanese', 'Breakfast', 'Sandwiches']"
Khabab Al Afghan Restaurant,"['Burgers', 'Pizza', 'Pasta']"
Ahla Riqaq Cafeteria And Restaurant,"['Street food', 'BBQ']"
Snacky,"['Grocery', 'Specialty Store', 'Supermarket']"
Marrakech Restaurant,"['Chicken', 'Grills']"
Pizzeria Napoli Restaurant,"['Italian', 'Pizza']"
Fatoorah Pastry,"['Manaqeesh', 'Breakfast']"
Trapani Restaurant,"['Pizza', 'Healthy', 'Italian']"
Revan Sweets And Flowers,"['Flowers', 'Grocery', 'Specialty Store', 'Supermarket', 'Chocolate']"
Asha's,['Indian']
Tash W Rash,"['Pastries', 'Sandwiches', 'Bakery']"
Delhi Zaiqa Restaurant & Sweets,"['Indian', 'Pastries & Sweets', 'Chicken']"
Tipaza Grill Restaurant,"['Mediterranean', 'Pizza', 'Pasta', 'Fast Food']"
Farzi Restaurant,"['Qatari', 'Smoothies', 'Milkshakes']"
Kabab Farsi,"['Iranian', 'Grills']"
Koshary Al Omda,"['Pasta', 'Koshary', 'Street food']"
Flower Forty Nine,['Flowers']
Honu Bakery and Coffee,"['Desserts', 'Beverages', 'Bread & Bakery']"
Fresh Way,"['Breakfast', 'Burgers']"
Medium Locale Cafe,"['Desserts', 'Coffee', 'Cafe']"
Bob Burger,"['Burgers', 'Sandwiches', 'American']"
My Bake,['Chocolate']
RB Healthy Food House,"['Chicken', 'International', 'Seafood']"
Waffle Rush,"['Breakfast', 'Desserts']"
Sheel w Mshy Restaurant,"['Syrian', 'Breakfast', 'Sandwiches']"
Hot and Fresh cafeteria,"['Qatari', 'Curry', 'Cafe']"
Karaki,"['Desserts', 'Cakes', 'Cafe']"
The Diet Challenge,['Healthy']
RP Tech Mobiles,['Electronics']
Hollywood Stars,"['Fast Food', 'Sandwiches', 'Pasta']"
Gad Restaurant,"['Qatari', 'Breakfast', 'Sandwiches']"
Brava Origem For Trade,['Flowers']
New Roti And Boti Restaurant,"['Breakfast', 'BBQ']"
Al Saj Al Shami,"['Syrian', 'Manaqeesh', 'Grills']"
Le Lifan For Sweet Trading,"['Desserts', 'French', 'Chocolate']"
Churro Mia Cafe,"['Churros', 'Spanish', 'Street food']"
Knary Al Hlby For Birds,['Pet Shop']
Babylon Restaurant,['Arabic']
Jamavar,"['Indian', 'Curry', 'Biryani']"
Al Machbous Traditional kitchen,"['Qatari', 'Mandi', 'Grills']"
D Lounge,"['Desserts', 'Cakes', 'Pastries']"
Karamath's Restaurant,"['Biryani', 'Curry', 'Kebab']"
Fabio's,"['Pizza', 'Pasta', 'Italian']"
Fresh Corner Restaurant,"['Burgers', 'Pasta', 'Curry']"
Rendezvous,"['French', 'Pasta', 'Pastries']"
Zizo Grills Restaurant,"['Grills', 'Egyptian', 'Arabic']"
Matabikh Herfy Wa Nathry Al-Shaabeiaa,"['Italian', 'Mandi', 'Snacks']"
Shawarma El Mama Restaurant,"['Arabic', 'Shawarma']"
Thunder Shrimp,"['American', 'Burgers', 'Seafood']"
Al Mohyt Hypermarket,"['Grocery', 'Supermarket']"
Leto Caffe,"['International', 'Cakes', 'Desserts']"
Chapati & Karak,"['Qatari', 'Coffee', 'Breakfast']"
Top Star Restaurant,"['Sandwiches', 'Asian', 'Fast Food']"
Shawerma Reem,"['Shawarma', 'Doner']"
Order Here Restaurant,"['Burgers', 'International', 'Fast Food']"
Le Meringue,"['Cakes', 'Desserts', 'Chocolate']"
Donia Altayebat Restaurant,"['Egyptian', 'Breakfast', 'Sandwiches']"
Khaneen Restaurant,"['Qatari', 'Mandi', 'Grills']"
CUE Cafe,"['Ice cream', 'Desserts', 'International']"
Creams Sweets,"['Qatari', 'Chocolate', 'Desserts']"
Second Cup,"['Coffee', 'Cafe']"
Fuddruckers,"['Burgers', 'Sandwiches']"
Jounis Restaurant,"['International', 'Burgers', 'Pizza']"
TGI Fridays,"['Steaks', 'American', 'Burgers']"
Go Fresh Cafe,"['Cafe', 'Cakes', 'Coffee']"
Desi Fusion Restaurant,"['Breakfast', 'BBQ']"
Aspro Restaurant,"['Coffee', 'Cafe', 'Qatari']"
Lahore Biryani Restaurant,['Pakistani']
Kebab Ala Keyfek,"['Arabic', 'Grills']"
The Sizzlers,"['Chinese', 'Thai', 'Noodles']"
Ynot Fresh Chicken,"['Specialty Store', 'Poultry', 'Fresh Meat & Fish']"
Baba Karam Restaurant,"['Iranian', 'Grills', 'Kebab']"
Roots Restaurant,"['Cakes', 'Coffee', 'Desserts']"
Freesia,['Flowers']
Blue Flowers,['Flowers']
Offside Juice,"['Desserts', 'Cakes', 'Cafe']"
Spread,"['Healthy', 'Breakfast', 'Desserts']"
Tres Burger And Pizza House Restaurant ,['Pizza']
Bukhara Caravan,"['Curry', 'Indian']"
Jamie's Italian,"['Pizza', 'Healthy', 'Italian']"
Techaid,"['Electronics', 'Accessories ']"
Al Marzb Kitchens,"['Arabic', 'Mandi', 'Grills']"
Volar,['Electronics']
Byalh Kitchens for Traditional Food,"['Mandi', 'Arabic', 'Fast Food']"
Arabian Mandhi,"['Arabic', 'Mandi', 'Grills']"
Shawarma Al Zaem,"['Arabic', 'Shawarma', 'Sandwiches']"
Special Tea & Glory,"['Juices', 'Burgers']"
Sky Coffee,"['Qatari', 'Coffee', 'Breakfast']"
Verify Specialty Coffee,['Cafe']
Boba Cha Cafe,"['Noodles', 'Beverages']"
Cocktail Beirut,"['Burgers', 'Cafeteria']"
Calm Street,"['Cafe', 'Desserts', 'Juices', 'Crepes', 'Breakfast']"
Healthy Juice,"['Beverages', 'Sandwiches']"
Arian Flowers and Gifts,['Flowers']
Spice & Sizzle,"['Pakistani', 'Pasta', 'Soup']"
La Pasta & Pizzeria,"['American', 'Pizza', 'Pasta']"
Roastin Cafe,"['Coffee', 'Cafe', 'Desserts']"
Shawarma and Grills,"['Grills', 'Arabic', 'Shawarma']"
Hot N Cool,"['Juices', 'Burgers']"
Breakfast Hub,"['Breakfast', 'Smoothies']"
Yemeni Kitchen,"['Burgers', 'Sandwiches']"
South Street Burger,"['Burgers', 'Fast Food']"
Indian Family Restaurant,"['Street food', 'Sandwiches']"
Raw Middle East,"['Breakfast', 'Qatari', 'Healthy']"
Shorba Cafe,"['Breakfast', 'Cafe', 'Tea']"
Chocolate Galatchi Delmon Sweets,['Chocolate']
Enjoy Restaurant,"['Cafe', 'Beverages', 'Pastries']"
Awani,"['BBQ', 'Grills']"
Sisters Cake Cafe,"['Coffee', 'Cafe', 'International']"
O Burger,"['American', 'Burgers', 'Fast Food']"
Hyderabad Palace Restaurant,"['Breakfast', 'Indian', 'Asian']"
Bab Al Derwaza Restaurant,"['Qatari', 'BBQ', 'Grills']"
CUT By Wolfgang Puck,"['American', 'BBQ']"
Shawerma Boutique,"['Doner', 'Street food']"
Oca,"['Smoothies', 'Fruits']"
DSRT Lab,"['Cakes', 'Pastries', 'Desserts']"
Wrap It,"['Sandwiches', 'Wraps', 'Salad']"
Star Burger,"['Street food', 'Sandwiches']"
Al Duhail Popular Kitchens,"['Qatari', 'Arabic']"
Halt Coffee,['Cafe']
The Diet Challenge,['Healthy']
Khan L Konafa,"['Arabic Sweets', 'Cakes', 'Cafe']"
Tajeen Restaurant,"['Moroccan', 'Grills', 'Sandwiches']"
Mango Mania,['Desserts']
Fajita's Grill & More,"['Sandwiches', 'Pasta', 'Burgers']"
Iris,"['American', 'Burgers', 'Fast Food']"
Milks,"['Cafe', 'Desserts', 'Milkshakes']"
Rajab Tea,"['Snacks', 'Juices', 'Chicken']"
Nono Sweet,"['Portuguese', 'Desserts', 'International']"
Malabar Palace,"['Asian', 'Fast Food', 'Cafe']"
The Tiny Leaves,"['Coffee', 'Desserts']"
Mini Croissant,"['Cafe', 'Desserts', 'Bakery']"
RP Tech Mobiles,['Electronics']
Indo-Chin,"['Poke', 'Asian', 'Bowls']"
Faraya Restaurant & Cafe,"['Lebanese', 'Seafood', 'Breakfast']"
Dalchini,"['Breakfast', 'BBQ']"
Ajeeb Restaurant,"['Burgers', 'Fast Food']"
Beirutiyat,"['Pastries', 'Grills', 'Sandwiches']"
Ocean Springs Butcher,"['Fresh Meat & Fish', 'Grocery', 'Supermarket']"
Beit Jeddi Restaurant,"['Arabic', 'Shawarma', 'Lebanese']"
Jo Sushi,"['Sushi', 'Seafood', 'Japanese']"
Cucina,"['Pizza', 'Seafood', 'Italian']"
Tambayan Restaurant,"['Asian', 'Fast Food', 'Pizza']"
Thai Smile,"['Thai', 'Noodles', 'Seafood']"
The Coffee Bean & Tea Leaf,"['Coffee', 'Cafe', 'Desserts']"
Beevis Restaurant,"['Pizza', 'Salad', 'Sandwiches']"
Ben Wi Gnad,"['Speciality Store', 'Coffee & Tea']"
ARC,"['Street food', 'Burgers', 'Asian']"
Gamart Restaurant,['Arabic']
Seashell Restaurant,"['Burgers', 'Fast Food', 'Milkshakes']"
MRA Bakery Sweets & Restaurant,"['Indian', 'Curry', 'Biryani']"
Fareej Althaybeen Restaurant,['Qatari']
Shebestan Palace Restaurant,"['Chicken', 'Grills']"
Indian Hyderabadi Spices,"['Chinese', 'Biryani', 'Street food']"
The Rice and The Noodle,"['Chinese', 'Asian', 'Sushi']"
Cuppers Coffee,"['Cafe', 'Desserts']"
Widam,"['Specialty Store', 'Supermarket', 'Fresh Meat & Fish', 'Grocery']"
Era,"['Cafe', 'Beverages', 'Bakery']"
TWH For Gifts Trade,['Toys']
Royal Bravo Restaurant,"['Asian', 'Grills', 'Indian']"
Exit55,"['Burgers', 'Hot Dogs']"
Barrio Fiesta,"['Fried Chicken', 'Bowls', 'Filipino']"
Makbaz Al Dar,"['Pastries', 'Beverages', 'Shawarma']"
Roost,"['Fast Food', 'Burgers']"
Project HotDogs,"['Hot Dogs', 'American', 'Beverages']"
New Chapati Rashid,"['Arabic', 'Sandwiches']"
Humble Burgers,"['American', 'Burgers', 'Sliders']"
Quickly Flowers,['Flowers']
Luca,"['Pizza', 'Pasta', 'Italian']"
Societe,"['International', 'Cakes', 'Desserts']"
Mint and Lemon,"['Qatari', 'Shawarma', 'Grills']"
La Cantine Restaurant,"['Healthy', 'International', 'Pizza']"
Aush Al Bulbul,"['Sandwiches', 'Grills']"
Ard Canaan,"['Grills', 'BBQ', 'Steaks']"
Aksyr Al Hyah Pharmacy,['Pharmacy']
Pinoy Amwaj Restaurant,"['Filipino', 'Breakfast', 'BBQ']"
Shebestan Palace Restaurant,"['Chicken', 'Grills']"
Felfel Shattah Restaurant,['Egyptian']
Sawani Falfoul,"['Lebanese', 'Foul', 'Manaqeesh', 'Falafel', 'Breakfast']"
Restaurant Royal Apple,"['Pakistani', 'Indian', 'Arabic']"
The Garden Village Restaurant,"['Breakfast', 'Indian']"
Gad Restaurant,"['Qatari', 'Breakfast', 'Sandwiches']"
O Grill,"['Arabic', 'Shawarma', 'Sandwiches']"
The Great Asian Restaurant,['Asian']
Crazy Cookies,"['Qatari', 'Chocolate', 'Desserts']"
B Lounge,"['Sushi', 'Seafood', 'Japanese']"
Dar Al Watad,['Specialty Store']
Kufiyeh Coffee,"['Cafe', 'Coffee']"
Cloud & Co.,"['Gelato', 'Cafe', 'Desserts']"
Lean And Fit Restaurant,"['Acai', 'Breakfast', 'Poke']"
